Date,Address,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Day,Month,Year,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Species,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
2007-08-21,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",T218,41.948167,-87.730698,7,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4500 North Campbell Avenue, Chicago, IL 60625, USA",T220,41.963976,-87.69181,7,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4500 North Campbell Avenue, Chicago, IL 60625, USA",T220,41.963976,-87.69181,5,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4000 North Tripp Avenue, Chicago, IL 60641, USA",T001,41.953705,-87.733974,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",T003,41.964242,-87.757639,6,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",T003,41.964242,-87.757639,23,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 North Avondale Avenue, Chicago, IL 60631, USA",T006,41.990284,-87.797127,1,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 North Avondale Avenue, Chicago, IL 60631, USA",T006,41.990284,-87.797127,9,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",T008,42.008314,-87.777921,6,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",T008,42.008314,-87.777921,5,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6100 North Lemont Avenue, Chicago, IL 60646, USA",T012,41.991429,-87.747113,1,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2700 South Western Avenue, Chicago, IL 60608, USA",T034,41.843811,-87.686763,13,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2700 South Western Avenue, Chicago, IL 60608, USA",T034,41.843811,-87.686763,3,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6800 West Belden Avenue, Chicago, IL 60707, USA",T037,41.921177,-87.79518,2,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6800 West Belden Avenue, Chicago, IL 60707, USA",T037,41.921177,-87.79518,8,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 West 18th Street, Chicago, IL 60608, USA",T043,41.857402,-87.694991,11,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 West 18th Street, Chicago, IL 60608, USA",T043,41.857402,-87.694991,1,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 West 18th Street, Chicago, IL 60608, USA",T043,41.857402,-87.694991,10,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1100 South California Avenue, Chicago, IL 60612, USA",T047,41.868142,-87.696269,7,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1100 South California Avenue, Chicago, IL 60612, USA",T047,41.868142,-87.696269,13,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2500 South Throop Street, Chicago, IL 60608, USA",T051,41.846283,-87.656913,2,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 West 95th Street, Chicago, IL 60643, USA",T085,41.721474,-87.648064,10,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 West 95th Street, Chicago, IL 60643, USA",T085,41.721474,-87.648064,15,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 South California Avenue, Chicago, IL 60612, USA",T088,41.869107,-87.696293,9,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 South California Avenue, Chicago, IL 60612, USA",T088,41.869107,-87.696293,11,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1800 West Leland Avenue, Chicago, IL 60640, USA",T219,41.966987,-87.674677,4,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1800 West Leland Avenue, Chicago, IL 60640, USA",T219,41.966987,-87.674677,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",T013,41.923738,-87.785288,21,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",T013,41.923738,-87.785288,11,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6400 West Strong Street, Chicago, IL, USA",T014,41.970248,-87.787992,22,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6400 West Strong Street, Chicago, IL, USA",T014,41.970248,-87.787992,23,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",T018,42.010412,-87.66214,2,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",T018,42.010412,-87.66214,3,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",T030,41.89923,-87.716788,3,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",T030,41.89923,-87.716788,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2000 East 111th Street, Chicago, IL 60628, USA",T084,41.692555,-87.598865,4,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2000 East 111th Street, Chicago, IL 60628, USA",T084,41.692555,-87.598865,7,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",T144,41.94016,-87.794896,6,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",T144,41.94016,-87.794896,21,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 West Roscoe Street, Chicago, IL 60634, USA",T005,41.942114,-87.776385,4,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 West Roscoe Street, Chicago, IL 60634, USA",T005,41.942114,-87.776385,4,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 West Montrose Avenue, Chicago, IL 60634, USA",T017,41.960616,-87.777189,2,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6000 West Montrose Avenue, Chicago, IL 60634, USA",T017,41.960616,-87.777189,2,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3300 West Randolph Street, Chicago, IL 60612, USA",T044,41.883284,-87.705085,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",T004,41.962728,-87.748367,6,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",T035,41.836644,-87.677737,5,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",T035,41.836644,-87.677737,2,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",T035,41.836644,-87.677737,5,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4200 West 31st Street, Chicago, IL 60623, USA",T036,41.837085,-87.729384,4,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4200 West 31st Street, Chicago, IL 60623, USA",T036,41.837085,-87.729384,1,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"4200 West 31st Street, Chicago, IL 60623, USA",T036,41.837085,-87.729384,5,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1700 North Pulaski Road, Chicago, IL 60639, USA",T039,41.911824,-87.726737,28,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1700 North Pulaski Road, Chicago, IL 60639, USA",T039,41.911824,-87.726737,15,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West Pershing Road, Chicago, IL 60609, USA",T060,41.823065,-87.678378,1,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West Pershing Road, Chicago, IL 60609, USA",T060,41.823065,-87.678378,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 51st Street, Chicago, IL 60609, USA",T061,41.801179,-87.679447,13,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 51st Street, Chicago, IL 60609, USA",T061,41.801179,-87.679447,1,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 51st Street, Chicago, IL 60609, USA",T061,41.801179,-87.679447,18,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 51st Street, Chicago, IL 60609, USA",T061,41.801179,-87.679447,1,0,21,8,2007,0,0,CULEX TERRITANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3500 West 51st Street, Chicago, IL 60632, USA",T062,41.800737,-87.71188,16,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3500 West 51st Street, Chicago, IL 60632, USA",T062,41.800737,-87.71188,2,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3500 West 51st Street, Chicago, IL 60632, USA",T062,41.800737,-87.71188,35,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,46,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,8,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,50,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,1,0,21,8,2007,0,1,CULEX RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,27,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",T065,41.778297,-87.752411,40,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",T066,41.77166,-87.703047,6,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",T066,41.77166,-87.703047,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",T066,41.77166,-87.703047,1,0,21,8,2007,0,0,CULEX TERRITANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"7300 Cicero Avenue, Chicago, IL 60638, USA",T067,41.759346,-87.745602,6,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"7300 Cicero Avenue, Chicago, IL 60638, USA",T067,41.759346,-87.745602,9,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 69th Street, Chicago, IL 60636, USA",T069,41.768388,-87.678649,3,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"2200 West 69th Street, Chicago, IL 60636, USA",T069,41.768388,-87.678649,1,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"5200 South Nordica Avenue, Chicago, IL 60638, USA",T070,41.797616,-87.797894,13,1,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"5200 South Nordica Avenue, Chicago, IL 60638, USA",T070,41.797616,-87.797894,10,1,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6100 South Melvina Avenue, Chicago, IL 60638, USA",T071,41.781416,-87.776532,12,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"6100 South Melvina Avenue, Chicago, IL 60638, USA",T071,41.781416,-87.776532,6,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 East 67th Street, Chicago, IL 60637, USA",T073,41.773215,-87.60088,20,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"1000 East 67th Street, Chicago, IL 60637, USA",T073,41.773215,-87.60088,14,0,21,8,2007,1,0,CULEX PIPIENS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
2007-08-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",T074,41.822536,-87.666343,19,0,21,8,2007,1,1,CULEX PIPIENS/RESTUANS,1.5,86.0,69.0,77.5,7.0,70.0,72.0,0.0,12.5,505.0,1845.0,0.005,29.235,29.9,3.65,17.5,6.0,0.0,0.0,0.0,0.0,0.0
