WnvPresent,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Row_count,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,Station,Tmin,Tavg,Depart,DewPoint,Heat,Sunrise,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,73.5,81.5,8.5,72.5,0.0,450.5,0.41999999999999993,29.1175,29.785,4.174999999999997,17.25,6.824999999999998,0.0,0.5,0.25,0.5,0.25
