Id,WnvPresent
19855,0.88977724
19856,0.7475317
19857,0.88977724
19858,0.3548167
19859,0.3548167
19860,0.3548167
19861,0.3548167
19862,0.3548167
19863,0.8075901
19864,0.61166346
19865,0.8075901
19866,0.22633654
19867,0.22633654
19868,0.22633654
19869,0.22633654
19870,0.22633654
19871,0.6867921
19872,0.4527232
19873,0.6867921
19874,0.13318375
19875,0.13318375
19876,0.13318375
19877,0.13318375
19878,0.13318375
19879,0.6867921
19880,0.4527232
19881,0.6867921
19882,0.13318375
19883,0.13318375
19884,0.13318375
19885,0.13318375
19886,0.13318375
19887,0.8896757
19888,0.7473364
19889,0.8896757
19890,0.35457993
19891,0.35457993
19892,0.35457993
19893,0.35457993
19894,0.35457993
19895,0.8896757
19896,0.7473364
19897,0.8896757
19898,0.35457993
19899,0.35457993
19900,0.35457993
19901,0.35457993
19902,0.35457993
19903,0.6867921
19904,0.4527232
19905,0.6867921
19906,0.13318375
19907,0.13318375
19908,0.13318375
19909,0.13318375
19910,0.13318375
19911,0.8896757
19912,0.7473364
19913,0.8896757
19914,0.35457993
19915,0.35457993
19916,0.35457993
19917,0.35457993
19918,0.35457993
19919,0.8896757
19920,0.7473364
19921,0.8896757
19922,0.35457993
19923,0.35457993
19924,0.35457993
19925,0.35457993
19926,0.35457993
19927,0.88977724
19928,0.7475317
19929,0.88977724
19930,0.3548167
19931,0.3548167
19932,0.3548167
19933,0.3548167
19934,0.3548167
19935,0.8896757
19936,0.7473364
19937,0.8896757
19938,0.35457993
19939,0.35457993
19940,0.35457993
19941,0.35457993
19942,0.35457993
19943,0.8505192
19944,0.6760554
19945,0.8505192
19946,0.27934328
19947,0.27934328
19948,0.27934328
19949,0.27934328
19950,0.27934328
19951,0.8896757
19952,0.7473364
19953,0.8896757
19954,0.35457993
19955,0.35457993
19956,0.35457993
19957,0.35457993
19958,0.35457993
19959,0.8896757
19960,0.7473364
19961,0.8896757
19962,0.35457993
19963,0.35457993
19964,0.35457993
19965,0.35457993
19966,0.35457993
19967,0.9222922
19968,0.9222922
19969,0.9222922
19970,0.7383631
19971,0.88568944
19972,0.34390366
19973,0.34390366
19974,0.34390366
19975,0.34390366
19976,0.34390366
19977,0.8896757
19978,0.7473364
19979,0.8896757
19980,0.35457993
19981,0.35457993
19982,0.35457993
19983,0.35457993
19984,0.35457993
19985,0.8896757
19986,0.7473364
19987,0.8896757
19988,0.35457993
19989,0.35457993
19990,0.35457993
19991,0.35457993
19992,0.35457993
19993,0.8896757
19994,0.7473364
19995,0.8896757
19996,0.35457993
19997,0.35457993
19998,0.35457993
19999,0.35457993
20000,0.35457993
20001,0.8896757
20002,0.7473364
20003,0.8896757
20004,0.35457993
20005,0.35457993
20006,0.35457993
20007,0.35457993
20008,0.35457993
20009,0.8896757
20010,0.7473364
20011,0.8896757
20012,0.35457993
20013,0.35457993
20014,0.35457993
20015,0.35457993
20016,0.35457993
20017,0.9106562
20018,0.784766
20019,0.9106562
20020,0.40377414
20021,0.40377414
20022,0.40377414
20023,0.40377414
20024,0.40377414
20025,0.8896757
20026,0.7473364
20027,0.8896757
20028,0.35457993
20029,0.35457993
20030,0.35457993
20031,0.35457993
20032,0.35457993
20033,0.8075901
20034,0.61166346
20035,0.8075901
20036,0.22633654
20037,0.22633654
20038,0.22633654
20039,0.22633654
20040,0.22633654
20041,0.8896757
20042,0.7473364
20043,0.8896757
20044,0.35457993
20045,0.35457993
20046,0.35457993
20047,0.35457993
20048,0.35457993
20049,0.8787171
20050,0.7265842
20051,0.8914003
20052,0.35863924
20053,0.35863924
20054,0.35863924
20055,0.35863924
20056,0.35863924
20057,0.8787171
20058,0.7265842
20059,0.8914003
20060,0.35863924
20061,0.35863924
20062,0.35863924
20063,0.35863924
20064,0.35863924
20065,0.8896757
20066,0.7473364
20067,0.8896757
20068,0.35457993
20069,0.35457993
20070,0.35457993
20071,0.35457993
20072,0.35457993
20073,0.8896757
20074,0.7473364
20075,0.8896757
20076,0.35457993
20077,0.35457993
20078,0.35457993
20079,0.35457993
20080,0.35457993
20081,0.8896757
20082,0.7473364
20083,0.8896757
20084,0.35457993
20085,0.35457993
20086,0.35457993
20087,0.35457993
20088,0.35457993
20089,0.8896757
20090,0.7473364
20091,0.8896757
20092,0.35457993
20093,0.35457993
20094,0.35457993
20095,0.35457993
20096,0.35457993
20097,0.8896757
20098,0.7473364
20099,0.8896757
20100,0.35457993
20101,0.35457993
20102,0.35457993
20103,0.35457993
20104,0.35457993
20105,0.8896757
20106,0.7473364
20107,0.8896757
20108,0.35457993
20109,0.35457993
20110,0.35457993
20111,0.35457993
20112,0.35457993
20113,0.8896757
20114,0.7473364
20115,0.8896757
20116,0.35457993
20117,0.35457993
20118,0.35457993
20119,0.35457993
20120,0.35457993
20121,0.8896757
20122,0.7473364
20123,0.8896757
20124,0.35457993
20125,0.35457993
20126,0.35457993
20127,0.35457993
20128,0.35457993
20129,0.8787171
20130,0.7265842
20131,0.8914003
20132,0.35863924
20133,0.35863924
20134,0.35863924
20135,0.35863924
20136,0.35863924
20137,0.8896757
20138,0.7473364
20139,0.8896757
20140,0.35457993
20141,0.35457993
20142,0.35457993
20143,0.35457993
20144,0.35457993
20145,0.8896757
20146,0.7473364
20147,0.8896757
20148,0.35457993
20149,0.35457993
20150,0.35457993
20151,0.35457993
20152,0.35457993
20153,0.8896757
20154,0.7473364
20155,0.8896757
20156,0.35457993
20157,0.35457993
20158,0.35457993
20159,0.35457993
20160,0.35457993
20161,0.8896757
20162,0.7473364
20163,0.8896757
20164,0.35457993
20165,0.35457993
20166,0.35457993
20167,0.35457993
20168,0.35457993
20169,0.69994813
20170,0.46109727
20171,0.69994813
20172,0.13712822
20173,0.13712822
20174,0.13712822
20175,0.13712822
20176,0.13712822
20177,0.8896757
20178,0.7473364
20179,0.8896757
20180,0.35457993
20181,0.35457993
20182,0.35457993
20183,0.35457993
20184,0.35457993
20185,0.8896757
20186,0.7473364
20187,0.8896757
20188,0.35457993
20189,0.35457993
20190,0.35457993
20191,0.35457993
20192,0.35457993
20193,0.69994813
20194,0.46109727
20195,0.69994813
20196,0.13712822
20197,0.13712822
20198,0.13712822
20199,0.13712822
20200,0.13712822
20201,0.8896757
20202,0.7473364
20203,0.8896757
20204,0.35457993
20205,0.35457993
20206,0.35457993
20207,0.35457993
20208,0.35457993
20209,0.8896757
20210,0.7473364
20211,0.8896757
20212,0.35457993
20213,0.35457993
20214,0.35457993
20215,0.35457993
20216,0.35457993
20217,0.8075901
20218,0.61166346
20219,0.8075901
20220,0.22633654
20221,0.22633654
20222,0.22633654
20223,0.22633654
20224,0.22633654
20225,0.8896757
20226,0.7473364
20227,0.8896757
20228,0.35457993
20229,0.35457993
20230,0.35457993
20231,0.35457993
20232,0.35457993
20233,0.80100775
20234,0.5961932
20235,0.80100775
20236,0.215211
20237,0.215211
20238,0.215211
20239,0.215211
20240,0.215211
20241,0.7630079
20242,0.5461933
20243,0.7630079
20244,0.18270576
20245,0.18270576
20246,0.18270576
20247,0.18270576
20248,0.18270576
20249,0.7484645
20250,0.5345602
20251,0.7484645
20252,0.17581509
20253,0.17581509
20254,0.17581509
20255,0.17581509
20256,0.17581509
20257,0.7484645
20258,0.5345602
20259,0.7484645
20260,0.17581509
20261,0.17581509
20262,0.17581509
20263,0.17581509
20264,0.17581509
20265,0.8896757
20266,0.7473364
20267,0.8896757
20268,0.35457993
20269,0.35457993
20270,0.35457993
20271,0.35457993
20272,0.35457993
20273,0.8896757
20274,0.7473364
20275,0.8896757
20276,0.35457993
20277,0.35457993
20278,0.35457993
20279,0.35457993
20280,0.35457993
20281,0.80100775
20282,0.5961932
20283,0.80100775
20284,0.215211
20285,0.215211
20286,0.215211
20287,0.215211
20288,0.215211
20289,0.7630079
20290,0.5461933
20291,0.7630079
20292,0.18270576
20293,0.18270576
20294,0.18270576
20295,0.18270576
20296,0.18270576
20297,0.8896757
20298,0.7473364
20299,0.8896757
20300,0.35457993
20301,0.35457993
20302,0.35457993
20303,0.35457993
20304,0.35457993
20305,0.8896757
20306,0.7473364
20307,0.8896757
20308,0.35457993
20309,0.35457993
20310,0.35457993
20311,0.35457993
20312,0.35457993
20313,0.8896757
20314,0.7473364
20315,0.8896757
20316,0.35457993
20317,0.35457993
20318,0.35457993
20319,0.35457993
20320,0.35457993
20321,0.7484645
20322,0.5345602
20323,0.7484645
20324,0.17581509
20325,0.17581509
20326,0.17581509
20327,0.17581509
20328,0.17581509
20329,0.86759245
20330,0.7061713
20331,0.86759245
20332,0.30862337
20333,0.30862337
20334,0.30862337
20335,0.30862337
20336,0.30862337
20337,0.78134316
20338,0.78134316
20339,0.46109727
20340,0.69994813
20341,0.13712822
20342,0.13712822
20343,0.13712822
20344,0.13712822
20345,0.13712822
20346,0.86759245
20347,0.7061713
20348,0.86759245
20349,0.30862337
20350,0.30862337
20351,0.30862337
20352,0.30862337
20353,0.30862337
20354,0.8896757
20355,0.7473364
20356,0.8896757
20357,0.35457993
20358,0.35457993
20359,0.35457993
20360,0.35457993
20361,0.35457993
20362,0.8896757
20363,0.7473364
20364,0.8896757
20365,0.35457993
20366,0.35457993
20367,0.35457993
20368,0.35457993
20369,0.35457993
20370,0.8787171
20371,0.7265842
20372,0.8914003
20373,0.35863924
20374,0.35863924
20375,0.35863924
20376,0.35863924
20377,0.35863924
20378,0.8896757
20379,0.7473364
20380,0.8896757
20381,0.35457993
20382,0.35457993
20383,0.35457993
20384,0.35457993
20385,0.35457993
20386,0.8896757
20387,0.7473364
20388,0.8896757
20389,0.35457993
20390,0.35457993
20391,0.35457993
20392,0.35457993
20393,0.35457993
20394,0.9190261
20395,0.9190261
20396,0.9190261
20397,0.9190261
20398,0.9190261
20399,0.9190261
20400,0.9190261
20401,0.9190261
20402,0.9190261
20403,0.9190261
20404,0.9190261
20405,0.9190261
20406,0.9190261
20407,0.9190261
20408,0.9190261
20409,0.9190261
20410,0.9190261
20411,0.9190261
20412,0.9190261
20413,0.9190261
20414,0.9190261
20415,0.9190261
20416,0.9190261
20417,0.78123635
20418,0.78123635
20419,0.78123635
20420,0.78123635
20421,0.78123635
20422,0.9190261
20423,0.9190261
20424,0.9190261
20425,0.35457993
20426,0.35457993
20427,0.35457993
20428,0.35457993
20429,0.35457993
20430,0.8914362
20431,0.7531922
20432,0.8914362
20433,0.39015788
20434,0.39015788
20435,0.39015788
20436,0.39015788
20437,0.39015788
20438,0.8896757
20439,0.7473364
20440,0.8896757
20441,0.35457993
20442,0.35457993
20443,0.35457993
20444,0.35457993
20445,0.35457993
20446,0.8896757
20447,0.7473364
20448,0.8896757
20449,0.35457993
20450,0.35457993
20451,0.35457993
20452,0.35457993
20453,0.35457993
20454,0.8896757
20455,0.7473364
20456,0.8896757
20457,0.35457993
20458,0.35457993
20459,0.35457993
20460,0.35457993
20461,0.35457993
20462,0.7484645
20463,0.5345602
20464,0.7484645
20465,0.17581509
20466,0.17581509
20467,0.17581509
20468,0.17581509
20469,0.17581509
20470,0.80100775
20471,0.5961932
20472,0.80100775
20473,0.215211
20474,0.215211
20475,0.215211
20476,0.215211
20477,0.215211
20478,0.8896757
20479,0.7473364
20480,0.8896757
20481,0.35457993
20482,0.35457993
20483,0.35457993
20484,0.35457993
20485,0.35457993
20486,0.8896757
20487,0.7650978
20488,0.8896757
20489,0.40575925
20490,0.40575925
20491,0.40575925
20492,0.40575925
20493,0.40575925
20494,0.8896757
20495,0.7650978
20496,0.8896757
20497,0.40575925
20498,0.40575925
20499,0.40575925
20500,0.40575925
20501,0.40575925
20502,0.8896757
20503,0.7650978
20504,0.8896757
20505,0.40575925
20506,0.40575925
20507,0.40575925
20508,0.40575925
20509,0.40575925
20510,0.8896757
20511,0.7473364
20512,0.8896757
20513,0.35457993
20514,0.35457993
20515,0.35457993
20516,0.35457993
20517,0.35457993
20518,0.9234241
20519,0.8156019
20520,0.9234241
20521,0.45100906
20522,0.45100906
20523,0.45100906
20524,0.45100906
20525,0.45100906
20526,0.884296
20527,0.8060114
20528,0.884296
20529,0.43502888
20530,0.43502888
20531,0.43502888
20532,0.43502888
20533,0.43502888
20534,0.8896757
20535,0.7473364
20536,0.8896757
20537,0.35457993
20538,0.35457993
20539,0.35457993
20540,0.35457993
20541,0.35457993
20542,0.8896757
20543,0.7473364
20544,0.8896757
20545,0.35457993
20546,0.35457993
20547,0.35457993
20548,0.35457993
20549,0.35457993
20550,0.8896757
20551,0.7473364
20552,0.8896757
20553,0.35457993
20554,0.35457993
20555,0.35457993
20556,0.35457993
20557,0.35457993
20558,0.8896757
20559,0.7473364
20560,0.8896757
20561,0.35457993
20562,0.35457993
20563,0.35457993
20564,0.35457993
20565,0.35457993
20566,0.8896757
20567,0.7473364
20568,0.8896757
20569,0.35457993
20570,0.35457993
20571,0.35457993
20572,0.35457993
20573,0.35457993
20574,0.8896757
20575,0.7650978
20576,0.8896757
20577,0.40575925
20578,0.40575925
20579,0.40575925
20580,0.40575925
20581,0.40575925
20582,0.8896757
20583,0.7473364
20584,0.8896757
20585,0.35457993
20586,0.35457993
20587,0.35457993
20588,0.35457993
20589,0.35457993
20590,0.8505192
20591,0.6760554
20592,0.8505192
20593,0.27934328
20594,0.27934328
20595,0.27934328
20596,0.27934328
20597,0.27934328
20598,0.8896757
20599,0.7473364
20600,0.8896757
20601,0.35457993
20602,0.35457993
20603,0.35457993
20604,0.35457993
20605,0.35457993
20606,0.8896757
20607,0.7473364
20608,0.8896757
20609,0.35457993
20610,0.35457993
20611,0.35457993
20612,0.35457993
20613,0.35457993
20614,0.88568944
20615,0.7383631
20616,0.88568944
20617,0.34390366
20618,0.34390366
20619,0.34390366
20620,0.34390366
20621,0.34390366
20622,0.89536726
20623,0.75837684
20624,0.89536726
20625,0.36827534
20626,0.36827534
20627,0.36827534
20628,0.36827534
20629,0.36827534
20630,0.8896757
20631,0.7473364
20632,0.8896757
20633,0.35457993
20634,0.35457993
20635,0.35457993
20636,0.35457993
20637,0.35457993
20638,0.8896757
20639,0.7473364
20640,0.8896757
20641,0.35457993
20642,0.35457993
20643,0.35457993
20644,0.35457993
20645,0.35457993
20646,0.87085986
20647,0.71210027
20648,0.87085986
20649,0.31479043
20650,0.31479043
20651,0.31479043
20652,0.31479043
20653,0.31479043
20654,0.8896757
20655,0.7473364
20656,0.8896757
20657,0.35457993
20658,0.35457993
20659,0.35457993
20660,0.35457993
20661,0.35457993
20662,0.8896757
20663,0.7473364
20664,0.8896757
20665,0.35457993
20666,0.35457993
20667,0.35457993
20668,0.35457993
20669,0.35457993
20670,0.8896757
20671,0.7473364
20672,0.8896757
20673,0.35457993
20674,0.35457993
20675,0.35457993
20676,0.35457993
20677,0.35457993
20678,0.8896757
20679,0.7473364
20680,0.8896757
20681,0.35457993
20682,0.35457993
20683,0.35457993
20684,0.35457993
20685,0.35457993
20686,0.8806754
20687,0.73024476
20688,0.8806754
20689,0.33457625
20690,0.33457625
20691,0.33457625
20692,0.33457625
20693,0.33457625
20694,0.5234237
20695,0.5234237
20696,0.5234237
20697,0.5234237
20698,0.19364938
20699,0.24413353
20700,0.036928684
20701,0.036928684
20702,0.036928684
20703,0.036928684
20704,0.036928684
20705,0.29841557
20706,0.22351487
20707,0.27768537
20708,0.043941133
20709,0.043941133
20710,0.043941133
20711,0.043941133
20712,0.043941133
20713,0.37646896
20714,0.29007742
20715,0.35304514
20716,0.061244693
20717,0.061244693
20718,0.061244693
20719,0.061244693
20720,0.061244693
20721,0.27110058
20722,0.20109078
20723,0.25158748
20724,0.038636304
20725,0.038636304
20726,0.038636304
20727,0.038636304
20728,0.038636304
20729,0.08141742
20730,0.06495163
20731,0.07416797
20732,0.017047802
20733,0.017047802
20734,0.017047802
20735,0.017047802
20736,0.017047802
20737,0.27110058
20738,0.20109078
20739,0.25158748
20740,0.038636304
20741,0.038636304
20742,0.038636304
20743,0.038636304
20744,0.038636304
20745,0.08141742
20746,0.06495163
20747,0.07416797
20748,0.017047802
20749,0.017047802
20750,0.017047802
20751,0.017047802
20752,0.017047802
20753,0.27110058
20754,0.20109078
20755,0.25158748
20756,0.038636304
20757,0.038636304
20758,0.038636304
20759,0.038636304
20760,0.038636304
20761,0.25395337
20762,0.18723421
20763,0.23527606
20764,0.035476897
20765,0.035476897
20766,0.035476897
20767,0.035476897
20768,0.035476897
20769,0.27110058
20770,0.20109078
20771,0.25158748
20772,0.038636304
20773,0.038636304
20774,0.038636304
20775,0.038636304
20776,0.038636304
20777,0.27110058
20778,0.20109078
20779,0.25158748
20780,0.038636304
20781,0.038636304
20782,0.038636304
20783,0.038636304
20784,0.038636304
20785,0.27110058
20786,0.20109078
20787,0.25158748
20788,0.038636304
20789,0.038636304
20790,0.038636304
20791,0.038636304
20792,0.038636304
20793,0.27110058
20794,0.20109078
20795,0.25158748
20796,0.038636304
20797,0.038636304
20798,0.038636304
20799,0.038636304
20800,0.038636304
20801,0.083185434
20802,0.064690724
20803,0.075791545
20804,0.014604995
20805,0.014604995
20806,0.014604995
20807,0.014604995
20808,0.014604995
20809,0.27110058
20810,0.20109078
20811,0.25158748
20812,0.038636304
20813,0.038636304
20814,0.038636304
20815,0.038636304
20816,0.038636304
20817,0.27110058
20818,0.20109078
20819,0.25158748
20820,0.038636304
20821,0.038636304
20822,0.038636304
20823,0.038636304
20824,0.038636304
20825,0.27110058
20826,0.20109078
20827,0.25158748
20828,0.038636304
20829,0.038636304
20830,0.038636304
20831,0.038636304
20832,0.038636304
20833,0.27110058
20834,0.20109078
20835,0.25158748
20836,0.038636304
20837,0.038636304
20838,0.038636304
20839,0.038636304
20840,0.038636304
20841,0.37646896
20842,0.29007742
20843,0.35304514
20844,0.061244693
20845,0.061244693
20846,0.061244693
20847,0.061244693
20848,0.061244693
20849,0.28086874
20850,0.20109078
20851,0.2609042
20852,0.038636304
20853,0.038636304
20854,0.038636304
20855,0.038636304
20856,0.038636304
20857,0.27110058
20858,0.20109078
20859,0.25158748
20860,0.038636304
20861,0.038636304
20862,0.038636304
20863,0.038636304
20864,0.038636304
20865,0.24924637
20866,0.18345976
20867,0.23080815
20868,0.034631368
20869,0.034631368
20870,0.034631368
20871,0.034631368
20872,0.034631368
20873,0.27110058
20874,0.20109078
20875,0.25158748
20876,0.038636304
20877,0.038636304
20878,0.038636304
20879,0.038636304
20880,0.038636304
20881,0.5121522
20882,0.5121522
20883,0.20784192
20884,0.25948334
20885,0.04020792
20886,0.04020792
20887,0.04020792
20888,0.04020792
20889,0.04020792
20890,0.27110058
20891,0.20109078
20892,0.25158748
20893,0.038636304
20894,0.038636304
20895,0.038636304
20896,0.038636304
20897,0.038636304
20898,0.27110058
20899,0.20109078
20900,0.25158748
20901,0.038636304
20902,0.038636304
20903,0.038636304
20904,0.038636304
20905,0.038636304
20906,0.27110058
20907,0.20109078
20908,0.25158748
20909,0.038636304
20910,0.038636304
20911,0.038636304
20912,0.038636304
20913,0.038636304
20914,0.27110058
20915,0.20109078
20916,0.25158748
20917,0.038636304
20918,0.038636304
20919,0.038636304
20920,0.038636304
20921,0.038636304
20922,0.083185434
20923,0.064690724
20924,0.075791545
20925,0.014604995
20926,0.014604995
20927,0.014604995
20928,0.014604995
20929,0.014604995
20930,0.25154263
20931,0.18529955
20932,0.23298727
20933,0.03504271
20934,0.03504271
20935,0.03504271
20936,0.03504271
20937,0.03504271
20938,0.30973315
20939,0.22849137
20940,0.2885401
20941,0.045151934
20942,0.045151934
20943,0.045151934
20944,0.045151934
20945,0.045151934
20946,0.27110058
20947,0.20109078
20948,0.25158748
20949,0.038636304
20950,0.038636304
20951,0.038636304
20952,0.038636304
20953,0.038636304
20954,0.083185434
20955,0.064690724
20956,0.075791545
20957,0.014604995
20958,0.014604995
20959,0.014604995
20960,0.014604995
20961,0.014604995
20962,0.24924637
20963,0.18345976
20964,0.23080815
20965,0.034631368
20966,0.034631368
20967,0.034631368
20968,0.034631368
20969,0.034631368
20970,0.27110058
20971,0.20109078
20972,0.25158748
20973,0.038636304
20974,0.038636304
20975,0.038636304
20976,0.038636304
20977,0.038636304
20978,0.20787208
20979,0.1508122
20980,0.19171302
20981,0.027574155
20982,0.027574155
20983,0.027574155
20984,0.027574155
20985,0.027574155
20986,0.20787208
20987,0.1508122
20988,0.19171302
20989,0.027574155
20990,0.027574155
20991,0.027574155
20992,0.027574155
20993,0.027574155
20994,0.27130508
20995,0.20125704
20996,0.25178233
20997,0.03867474
20998,0.03867474
20999,0.03867474
21000,0.03867474
21001,0.03867474
21002,0.22902326
21003,0.17059444
21004,0.2116593
21005,0.031796385
21006,0.031796385
21007,0.031796385
21008,0.031796385
21009,0.031796385
21010,0.27110058
21011,0.20109078
21012,0.25158748
21013,0.038636304
21014,0.038636304
21015,0.038636304
21016,0.038636304
21017,0.038636304
21018,0.27110058
21019,0.20109078
21020,0.25158748
21021,0.038636304
21022,0.038636304
21023,0.038636304
21024,0.038636304
21025,0.038636304
21026,0.27110058
21027,0.20109078
21028,0.25158748
21029,0.038636304
21030,0.038636304
21031,0.038636304
21032,0.038636304
21033,0.038636304
21034,0.50177765
21035,0.50177765
21036,0.2352455
21037,0.25158748
21038,0.052524075
21039,0.052524075
21040,0.052524075
21041,0.052524075
21042,0.052524075
21043,0.47340533
21044,0.47340533
21045,0.18345976
21046,0.23080815
21047,0.034631368
21048,0.034631368
21049,0.034631368
21050,0.034631368
21051,0.034631368
21052,0.27110058
21053,0.2352455
21054,0.25158748
21055,0.052524075
21056,0.052524075
21057,0.052524075
21058,0.052524075
21059,0.052524075
21060,0.49595538
21061,0.49595538
21062,0.49595538
21063,0.22849137
21064,0.2885401
21065,0.045151934
21066,0.045151934
21067,0.045151934
21068,0.045151934
21069,0.045151934
21070,0.27110058
21071,0.20109078
21072,0.25158748
21073,0.038636304
21074,0.038636304
21075,0.038636304
21076,0.038636304
21077,0.038636304
21078,0.45717037
21079,0.45717037
21080,0.45717037
21081,0.22351487
21082,0.27768537
21083,0.043941133
21084,0.043941133
21085,0.043941133
21086,0.043941133
21087,0.043941133
21088,0.27110058
21089,0.20109078
21090,0.25158748
21091,0.038636304
21092,0.038636304
21093,0.038636304
21094,0.038636304
21095,0.038636304
21096,0.27110058
21097,0.20109078
21098,0.25158748
21099,0.038636304
21100,0.038636304
21101,0.038636304
21102,0.038636304
21103,0.038636304
21104,0.27130508
21105,0.20125704
21106,0.25178233
21107,0.03867474
21108,0.03867474
21109,0.03867474
21110,0.03867474
21111,0.03867474
21112,0.22902326
21113,0.17059444
21114,0.2116593
21115,0.031796385
21116,0.031796385
21117,0.031796385
21118,0.031796385
21119,0.031796385
21120,0.23097308
21121,0.17291163
21122,0.21350226
21123,0.03230172
21124,0.03230172
21125,0.03230172
21126,0.03230172
21127,0.03230172
21128,0.23097308
21129,0.17291163
21130,0.21350226
21131,0.03230172
21132,0.03230172
21133,0.03230172
21134,0.03230172
21135,0.03230172
21136,0.27110058
21137,0.20109078
21138,0.25158748
21139,0.038636304
21140,0.038636304
21141,0.038636304
21142,0.038636304
21143,0.038636304
21144,0.27110058
21145,0.20109078
21146,0.25158748
21147,0.038636304
21148,0.038636304
21149,0.038636304
21150,0.038636304
21151,0.038636304
21152,0.23097308
21153,0.17291163
21154,0.21350226
21155,0.03230172
21156,0.03230172
21157,0.03230172
21158,0.03230172
21159,0.03230172
21160,0.27110058
21161,0.20109078
21162,0.25158748
21163,0.038636304
21164,0.038636304
21165,0.038636304
21166,0.038636304
21167,0.038636304
21168,0.27110058
21169,0.20109078
21170,0.25158748
21171,0.038636304
21172,0.038636304
21173,0.038636304
21174,0.038636304
21175,0.038636304
21176,0.27130508
21177,0.20125704
21178,0.25178233
21179,0.03867474
21180,0.03867474
21181,0.03867474
21182,0.03867474
21183,0.03867474
21184,0.50177765
21185,0.50177765
21186,0.50177765
21187,0.20109078
21188,0.25158748
21189,0.038636304
21190,0.038636304
21191,0.038636304
21192,0.038636304
21193,0.038636304
21194,0.20787208
21195,0.1508122
21196,0.19171302
21197,0.027574155
21198,0.027574155
21199,0.027574155
21200,0.027574155
21201,0.027574155
21202,0.27110058
21203,0.20109078
21204,0.25158748
21205,0.038636304
21206,0.038636304
21207,0.038636304
21208,0.038636304
21209,0.038636304
21210,0.27110058
21211,0.20109078
21212,0.25158748
21213,0.038636304
21214,0.038636304
21215,0.038636304
21216,0.038636304
21217,0.038636304
21218,0.2632719
21219,0.19364938
21220,0.24413353
21221,0.036928684
21222,0.036928684
21223,0.036928684
21224,0.036928684
21225,0.036928684
21226,0.27110058
21227,0.20109078
21228,0.25158748
21229,0.038636304
21230,0.038636304
21231,0.038636304
21232,0.038636304
21233,0.038636304
21234,0.27110058
21235,0.20109078
21236,0.25158748
21237,0.038636304
21238,0.038636304
21239,0.038636304
21240,0.038636304
21241,0.038636304
21242,0.27110058
21243,0.20109078
21244,0.25158748
21245,0.038636304
21246,0.038636304
21247,0.038636304
21248,0.038636304
21249,0.038636304
21250,0.27110058
21251,0.20109078
21252,0.25158748
21253,0.038636304
21254,0.038636304
21255,0.038636304
21256,0.038636304
21257,0.038636304
21258,0.27110058
21259,0.20109078
21260,0.25158748
21261,0.038636304
21262,0.038636304
21263,0.038636304
21264,0.038636304
21265,0.038636304
21266,0.30973315
21267,0.22849137
21268,0.2885401
21269,0.045151934
21270,0.045151934
21271,0.045151934
21272,0.045151934
21273,0.045151934
21274,0.27110058
21275,0.20109078
21276,0.25158748
21277,0.038636304
21278,0.038636304
21279,0.038636304
21280,0.038636304
21281,0.038636304
21282,0.22902326
21283,0.17059444
21284,0.2116593
21285,0.031796385
21286,0.031796385
21287,0.031796385
21288,0.031796385
21289,0.031796385
21290,0.27110058
21291,0.20109078
21292,0.25158748
21293,0.038636304
21294,0.038636304
21295,0.038636304
21296,0.038636304
21297,0.038636304
21298,0.25046358
21299,0.18443462
21300,0.25493342
21301,0.03929885
21302,0.03929885
21303,0.03929885
21304,0.03929885
21305,0.03929885
21306,0.25046358
21307,0.18443462
21308,0.25493342
21309,0.03929885
21310,0.03929885
21311,0.03929885
21312,0.03929885
21313,0.03929885
21314,0.27110058
21315,0.20109078
21316,0.25158748
21317,0.038636304
21318,0.038636304
21319,0.038636304
21320,0.038636304
21321,0.038636304
21322,0.27110058
21323,0.20109078
21324,0.25158748
21325,0.038636304
21326,0.038636304
21327,0.038636304
21328,0.038636304
21329,0.038636304
21330,0.27110058
21331,0.20109078
21332,0.25158748
21333,0.038636304
21334,0.038636304
21335,0.038636304
21336,0.038636304
21337,0.038636304
21338,0.27110058
21339,0.20109078
21340,0.25158748
21341,0.038636304
21342,0.038636304
21343,0.038636304
21344,0.038636304
21345,0.038636304
21346,0.27110058
21347,0.20109078
21348,0.25158748
21349,0.038636304
21350,0.038636304
21351,0.038636304
21352,0.038636304
21353,0.038636304
21354,0.27110058
21355,0.20109078
21356,0.25158748
21357,0.038636304
21358,0.038636304
21359,0.038636304
21360,0.038636304
21361,0.038636304
21362,0.27110058
21363,0.20109078
21364,0.25158748
21365,0.038636304
21366,0.038636304
21367,0.038636304
21368,0.038636304
21369,0.038636304
21370,0.27110058
21371,0.20109078
21372,0.25158748
21373,0.038636304
21374,0.038636304
21375,0.038636304
21376,0.038636304
21377,0.038636304
21378,0.25046358
21379,0.18443462
21380,0.25493342
21381,0.03929885
21382,0.03929885
21383,0.03929885
21384,0.03929885
21385,0.03929885
21386,0.27110058
21387,0.20109078
21388,0.25158748
21389,0.038636304
21390,0.038636304
21391,0.038636304
21392,0.038636304
21393,0.038636304
21394,0.27110058
21395,0.20109078
21396,0.25158748
21397,0.038636304
21398,0.038636304
21399,0.038636304
21400,0.038636304
21401,0.038636304
21402,0.27110058
21403,0.20109078
21404,0.25158748
21405,0.038636304
21406,0.038636304
21407,0.038636304
21408,0.038636304
21409,0.038636304
21410,0.27110058
